@RELATION input4

@ATTRIBUTE Step1-0	NUMERIC
@ATTRIBUTE Step2-0 NUMERIC
@ATTRIBUTE Step3-0 NUMERIC
@ATTRIBUTE Step4-0 NUMERIC
@ATTRIBUTE Step5-0 NUMERIC
@ATTRIBUTE Step1-45 NUMERIC
@ATTRIBUTE Step2-45 NUMERIC
@ATTRIBUTE Step3-45 NUMERIC
@ATTRIBUTE Step4-45 NUMERIC
@ATTRIBUTE Step5-45 NUMERIC
@ATTRIBUTE Step1-90 NUMERIC
@ATTRIBUTE Step2-90 NUMERIC
@ATTRIBUTE Step3-90 NUMERIC
@ATTRIBUTE Step4-90 NUMERIC
@ATTRIBUTE Step5-90 NUMERIC
@ATTRIBUTE Step1-135 NUMERIC
@ATTRIBUTE Step2-135 NUMERIC
@ATTRIBUTE Step3-135 NUMERIC
@ATTRIBUTE Step4-135 NUMERIC
@ATTRIBUTE Step5-135 NUMERIC
@ATTRIBUTE Var1-0	NUMERIC
@ATTRIBUTE Var2-0	NUMERIC
@ATTRIBUTE Var3-0 NUMERIC	
@ATTRIBUTE Var4-0	NUMERIC
@ATTRIBUTE Var5-0	NUMERIC
@ATTRIBUTE Var1-45	NUMERIC
@ATTRIBUTE Var2-45	NUMERIC
@ATTRIBUTE Var3-45	NUMERIC
@ATTRIBUTE Var4-45	NUMERIC
@ATTRIBUTE Var5-45	NUMERIC
@ATTRIBUTE Var1-90	NUMERIC
@ATTRIBUTE Var2-90	NUMERIC
@ATTRIBUTE Var3-90	NUMERIC
@ATTRIBUTE Var4-90	NUMERIC
@ATTRIBUTE Var5-90	NUMERIC
@ATTRIBUTE Var1-135 NUMERIC
@ATTRIBUTE Var2-135 NUMERIC
@ATTRIBUTE Var3-135 NUMERIC
@ATTRIBUTE Var4-135 NUMERIC
@ATTRIBUTE Var5-135 NUMERIC
@ATTRIBUTE Ent1-0	NUMERIC
@ATTRIBUTE Ent2-0	NUMERIC
@ATTRIBUTE Ent3-0	NUMERIC
@ATTRIBUTE Ent4-0	NUMERIC
@ATTRIBUTE Ent5-0 NUMERIC	
@ATTRIBUTE Ent1-45	NUMERIC
@ATTRIBUTE Ent2-45	NUMERIC
@ATTRIBUTE Ent3-45	NUMERIC
@ATTRIBUTE Ent4-45	NUMERIC
@ATTRIBUTE Ent5-45	NUMERIC
@ATTRIBUTE Ent1-90	NUMERIC
@ATTRIBUTE Ent2-90	NUMERIC
@ATTRIBUTE Ent3-90	NUMERIC
@ATTRIBUTE Ent4-90	NUMERIC
@ATTRIBUTE Ent5-90	NUMERIC
@ATTRIBUTE Ent1-135 NUMERIC
@ATTRIBUTE Ent2-135 NUMERIC
@ATTRIBUTE Ent3-135 NUMERIC
@ATTRIBUTE Ent4-135 NUMERIC
@ATTRIBUTE Ent5-135 NUMERIC
@ATTRIBUTE Enrgy1-0 NUMERIC
@ATTRIBUTE Enrgy2-0 NUMERIC
@ATTRIBUTE Enrgy3-0 NUMERIC
@ATTRIBUTE Enrgy4-0 NUMERIC
@ATTRIBUTE Enrgy5-0 NUMERIC
@ATTRIBUTE Enrgy1-45 NUMERIC
@ATTRIBUTE Enrgy2-45 NUMERIC
@ATTRIBUTE Enrgy3-45 NUMERIC
@ATTRIBUTE Enrgy4-45 NUMERIC	
@ATTRIBUTE Enrgy5-45 NUMERIC	
@ATTRIBUTE Enrgy1-90 NUMERIC
@ATTRIBUTE Enrgy2-90 NUMERIC
@ATTRIBUTE Enrgy3-9 NUMERIC
@ATTRIBUTE Enrgy4-90 NUMERIC	
@ATTRIBUTE Enrgy5-90 NUMERIC
@ATTRIBUTE Enrgy1-135 NUMERIC
@ATTRIBUTE Enrgy2-135 NUMERIC	
@ATTRIBUTE Enrgy3-135 NUMERIC
@ATTRIBUTE Enrgy4-135 NUMERIC
@ATTRIBUTE Enrgy5-135 NUMERIC
@ATTRIBUTE Hom1-0	NUMERIC
@ATTRIBUTE Hom2-0	NUMERIC
@ATTRIBUTE Hom3-0	NUMERIC
@ATTRIBUTE Hom4-0	NUMERIC
@ATTRIBUTE Hom5-0	NUMERIC
@ATTRIBUTE Hom1-45	NUMERIC
@ATTRIBUTE Hom2-45	NUMERIC
@ATTRIBUTE Hom3-45	NUMERIC
@ATTRIBUTE Hom4-45	NUMERIC
@ATTRIBUTE Hom5-45	NUMERIC
@ATTRIBUTE Hom1-90	NUMERIC
@ATTRIBUTE Hom2-90	NUMERIC
@ATTRIBUTE Hom3-90	NUMERIC
@ATTRIBUTE Hom4-90 NUMERIC
@ATTRIBUTE Hom5-90	NUMERIC
@ATTRIBUTE Hom1-135 NUMERIC
@ATTRIBUTE Hom2-135 NUMERIC
@ATTRIBUTE Hom3-135 NUMERIC	
@ATTRIBUTE Hom4-135 NUMERIC
@ATTRIBUTE Hom5-135 NUMERIC	
@ATTRIBUTE Mom1-0	NUMERIC
@ATTRIBUTE Mom2-0	NUMERIC
@ATTRIBUTE Mom3-0	NUMERIC
@ATTRIBUTE Mom4-0	NUMERIC
@ATTRIBUTE Mom5-0	NUMERIC
@ATTRIBUTE Mom1-45	NUMERIC
@ATTRIBUTE Mom2-45	NUMERIC
@ATTRIBUTE Mom3-45	NUMERIC
@ATTRIBUTE Mom4-45	NUMERIC
@ATTRIBUTE Mom5-45	NUMERIC
@ATTRIBUTE Mom1-90	NUMERIC
@ATTRIBUTE Mom2-90 NUMERIC
@ATTRIBUTE Mom3-90	NUMERIC
@ATTRIBUTE Mom4-90	NUMERIC
@ATTRIBUTE Mom5-90	NUMERIC
@ATTRIBUTE Mom1-135 NUMERIC
@ATTRIBUTE Mom2-135 NUMERIC	
@ATTRIBUTE Mom3-135 NUMERIC
@ATTRIBUTE Mom4-135 NUMERIC
@ATTRIBUTE Mom5-135 NUMERIC
@ATTRIBUTE Inv1-0	NUMERIC
@ATTRIBUTE Inv2-0	NUMERIC
@ATTRIBUTE Inv3-0	NUMERIC
@ATTRIBUTE Inv4-0	NUMERIC
@ATTRIBUTE Inv5-0	NUMERIC
@ATTRIBUTE Inv1-45	NUMERIC
@ATTRIBUTE Inv2-45	NUMERIC
@ATTRIBUTE Inv3-45	NUMERIC
@ATTRIBUTE Inv4-45	NUMERIC
@ATTRIBUTE Inv5-45	NUMERIC
@ATTRIBUTE Inv1-90	NUMERIC
@ATTRIBUTE Inv2-90	NUMERIC
@ATTRIBUTE Inv3-90	NUMERIC
@ATTRIBUTE Inv4-90	NUMERIC
@ATTRIBUTE Inv5-90	NUMERIC
@ATTRIBUTE Inv1-135	NUMERIC
@ATTRIBUTE Inv2-135 NUMERIC
@ATTRIBUTE Inv3-135 NUMERIC
@ATTRIBUTE Inv4-135 NUMERIC
@ATTRIBUTE Inv5-135 NUMERIC
@ATTRIBUTE Class {3,4,5,1}

@DATA
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.12,	0.17,	0.20,	0.23,	0.10,	0.18,	0.24,	0.29,	0.35,	0.07,	0.12,	0.17,	0.22,	0.26,	0.09,	0.16,	0.21,	0.25,	0.29,	0.52,	0.54,	0.57,	0.66,	0.67,	0.54,	0.63,	0.69,	0.70,	0.71,	0.52,	0.61,	0.67,	0.70,	0.71,	0.52,	0.60,	0.63,	0.68,	0.70,	0.19,	0.17,	0.16,	0.15,	0.14,	0.18,	0.16,	0.14,	0.13,	0.13,	0.19,	0.17,	0.16,	0.15,	0.14,	0.18,	0.16,	0.15,	0.14,	0.13,	0.97,	0.94,	0.92,	0.90,	0.89,	0.95,	0.91,	0.89,	0.86,	0.85,	0.97,	0.94,	0.91,	0.90,	0.88,	0.95,	0.92,	0.90,	0.88,	0.86,	-878.00,	-1749.00,	-2615.00,	-3556.00,	-4565.00,	-2673.00,	-6293.00,	-12385.00,	-21323.00,	-33485.00,	-1774.00,	-3902.00,	-7517.00,	-13273.00,	-20847.00,	-897.00,	-1995.00,	-4069.00,	-7493.00,	-12519.00,	17348.00,	32404.75,	43594.11,	52207.11,	59226.61,	17348.00,	32404.75,	43594.11,	52207.11,	59226.61,	17348.00,	32404.75,	43594.11,	52207.11,	59226.61,	17348.00,	32404.75,	43594.11,	52207.11,	59226.61,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.12,	0.22,	0.29,	0.35,	0.41,	0.16,	0.27,	0.35,	0.42,	0.48,	0.11,	0.20,	0.27,	0.33,	0.37,	0.16,	0.27,	0.35,	0.42,	0.49,	0.67,	0.85,	0.89,	0.91,	0.91,	0.79,	0.86,	0.86,	0.87,	0.88,	0.72,	0.84,	0.88,	0.89,	0.88,	0.78,	0.90,	0.92,	0.91,	0.92,	0.11,	0.10,	0.09,	0.08,	0.08,	0.11,	0.09,	0.08,	0.08,	0.07,	0.12,	0.10,	0.09,	0.09,	0.08,	0.11,	0.09,	0.08,	0.08,	0.07,	0.94,	0.89,	0.86,	0.84,	0.82,	0.92,	0.87,	0.84,	0.82,	0.80,	0.94,	0.90,	0.87,	0.85,	0.84,	0.92,	0.87,	0.85,	0.83,	0.81,	-514.00,	-1275.00,	-2721.00,	-4289.00,	-5931.00,	-316.00,	-966.00,	-1179.00,	-1416.00,	-1254.00,	204.00,	177.00,	774.00,	2021.00,	3411.00,	637.00,	630.00,	776.00,	1740.00,	3638.00,	31427.08,	55891.01,	70475.17,	79101.29,	85414.48,	31427.08,	55891.01,	70475.17,	79101.29,	85414.48,	31427.08,	55891.01,	70475.17,	79101.29,	85414.48,	31427.08,	55891.01,	70475.17,	79101.29,	85414.48,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.15,	0.27,	0.37,	0.45,	0.53,	0.19,	0.32,	0.41,	0.51,	0.62,	0.13,	0.24,	0.31,	0.36,	0.41,	0.19,	0.32,	0.42,	0.54,	0.65,	0.79,	0.91,	0.97,	0.99,	1.00,	0.87,	0.96,	0.98,	0.99,	1.00,	0.78,	0.92,	0.96,	0.98,	0.99,	0.88,	0.97,	0.99,	1.00,	1.00,	0.09,	0.07,	0.07,	0.06,	0.06,	0.08,	0.07,	0.06,	0.06,	0.06,	0.09,	0.08,	0.07,	0.07,	0.07,	0.08,	0.07,	0.06,	0.06,	0.06,	0.93,	0.87,	0.83,	0.81,	0.79,	0.90,	0.85,	0.82,	0.80,	0.77,	0.93,	0.88,	0.86,	0.84,	0.82,	0.90,	0.85,	0.82,	0.79,	0.77,	1916.00,	4499.00,	8076.00,	12494.00,	18157.00,	1851.00,	3975.00,	4671.00,	5699.00,	6033.00,	-200.00,	-740.00,	-2459.00,	-4491.00,	-6740.00,	-2171.00,	-6629.00,	-14060.00,	-25788.00,	-39971.00,	38932.25,	67670.56,	82971.72,	90701.06,	96259.50,	38944.25,	67684.56,	82984.72,	90711.06,	96267.50,	38943.25,	67688.56,	82991.72,	90722.06,	96277.50,	38948.25,	67697.56,	82993.72,	90709.06,	96260.50,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.06,	0.12,	0.16,	0.19,	0.22,	0.08,	0.14,	0.18,	0.22,	0.24,	0.05,	0.09,	0.12,	0.15,	0.17,	0.08,	0.14,	0.18,	0.21,	0.24,	0.60,	0.60,	0.61,	0.67,	0.69,	0.60,	0.61,	0.67,	0.67,	0.70,	0.60,	0.60,	0.60,	0.62,	0.63,	0.59,	0.59,	0.66,	0.67,	0.70,	0.15,	0.14,	0.13,	0.12,	0.11,	0.15,	0.13,	0.12,	0.11,	0.11,	0.16,	0.15,	0.14,	0.13,	0.12,	0.15,	0.13,	0.12,	0.12,	0.11,	0.97,	0.94,	0.92,	0.91,	0.89,	0.96,	0.93,	0.91,	0.89,	0.88,	0.98,	0.95,	0.94,	0.93,	0.91,	0.96,	0.93,	0.91,	0.90,	0.88,	1369.00,	2731.00,	4085.00,	5534.00,	7143.00,	1621.00,	3234.00,	4971.00,	7046.00,	9345.00,	255.00,	509.00,	758.00,	1002.00,	1224.00,	-1109.00,	-2202.00,	-3354.00,	-4644.00,	-6022.00,	16389.00,	30657.00,	41019.25,	49052.50,	55490.25,	16389.00,	30657.00,	41019.25,	49052.50,	55490.25,	16389.00,	30657.00,	41019.25,	49052.50,	55490.25,	16389.00,	30657.00,	41019.25,	49052.50,	55490.25,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.11,	0.21,	0.29,	0.36,	0.43,	0.14,	0.24,	0.33,	0.40,	0.48,	0.08,	0.16,	0.22,	0.26,	0.31,	0.14,	0.25,	0.33,	0.41,	0.49,	0.82,	0.97,	1.00,	1.00,	1.00,	0.88,	0.99,	1.00,	1.00,	1.00,	0.82,	0.95,	0.98,	1.00,	1.00,	0.90,	1.00,	1.00,	1.00,	1.00,	0.16,	0.13,	0.11,	0.10,	0.10,	0.15,	0.12,	0.11,	0.10,	0.09,	0.16,	0.14,	0.13,	0.12,	0.11,	0.15,	0.12,	0.11,	0.10,	0.09,	0.94,	0.90,	0.86,	0.84,	0.82,	0.93,	0.88,	0.85,	0.83,	0.80,	0.96,	0.92,	0.90,	0.88,	0.86,	0.93,	0.88,	0.85,	0.82,	0.80,	-614.00,	-791.00,	-1249.00,	-2553.00,	-5086.00,	-1074.00,	-1152.00,	-1648.00,	-2582.00,	-4245.00,	-555.00,	-519.00,	342.00,	2015.00,	4346.00,	474.00,	2574.00,	5636.00,	8268.00,	11730.00,	29064.72,	52853.47,	69557.83,	81642.48,	91168.98,	29064.72,	52853.47,	69557.83,	81642.48,	91168.98,	29064.72,	52853.47,	69557.83,	81642.48,	91168.98,	29064.72,	52853.47,	69557.83,	81642.48,	91168.98,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.13,	0.23,	0.30,	0.36,	0.42,	0.16,	0.26,	0.33,	0.39,	0.47,	0.11,	0.19,	0.24,	0.28,	0.32,	0.16,	0.27,	0.34,	0.41,	0.49,	0.61,	0.75,	0.78,	0.82,	0.85,	0.68,	0.76,	0.83,	0.84,	0.86,	0.62,	0.74,	0.74,	0.79,	0.82,	0.69,	0.77,	0.81,	0.84,	0.87,	0.08,	0.07,	0.06,	0.06,	0.05,	0.08,	0.06,	0.06,	0.05,	0.05,	0.08,	0.07,	0.07,	0.06,	0.06,	0.07,	0.06,	0.06,	0.05,	0.05,	0.94,	0.89,	0.86,	0.84,	0.82,	0.92,	0.87,	0.85,	0.83,	0.81,	0.95,	0.91,	0.88,	0.87,	0.85,	0.92,	0.87,	0.85,	0.82,	0.80,	1783.00,	3766.00,	6692.00,	10502.00,	15221.00,	153.00,	148.00,	-194.00,	79.00,	-378.00,	-1622.00,	-3312.00,	-5157.00,	-7738.00,	-10825.00,	-3396.00,	-8368.00,	-16154.00,	-27425.00,	-42521.00,	33241.50,	58663.00,	73136.53,	81498.36,	88027.97,	33241.50,	58663.00,	73136.53,	81498.36,	88027.97,	33241.50,	58663.00,	73136.53,	81498.36,	88027.97,	33241.50,	58663.00,	73136.53,	81498.36,	88027.97,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.12,	0.16,	0.19,	0.22,	0.08,	0.14,	0.18,	0.20,	0.23,	0.05,	0.10,	0.14,	0.16,	0.18,	0.09,	0.15,	0.20,	0.23,	0.26,	0.46,	0.46,	0.47,	0.52,	0.57,	0.46,	0.50,	0.51,	0.53,	0.58,	0.46,	0.46,	0.49,	0.49,	0.51,	0.46,	0.52,	0.55,	0.58,	0.59,	0.17,	0.15,	0.14,	0.13,	0.12,	0.16,	0.14,	0.13,	0.13,	0.12,	0.17,	0.16,	0.15,	0.14,	0.13,	0.16,	0.14,	0.13,	0.12,	0.12,	0.97,	0.94,	0.92,	0.91,	0.89,	0.96,	0.93,	0.91,	0.90,	0.89,	0.97,	0.95,	0.93,	0.92,	0.91,	0.96,	0.92,	0.90,	0.89,	0.87,	638.00,	1276.00,	1895.00,	2592.00,	3303.00,	-748.00,	-1506.00,	-2249.00,	-3015.00,	-3807.00,	-1389.00,	-2799.00,	-4197.00,	-5556.00,	-6995.00,	-2025.00,	-4049.00,	-6158.00,	-8524.00,	-11009.00,	17364.00,	31998.00,	41934.75,	49320.00,	55614.25,	17364.00,	31998.00,	41934.75,	49320.00,	55614.25,	17364.00,	31998.00,	41934.75,	49320.00,	55614.25,	17364.00,	31998.00,	41934.75,	49320.00,	55614.25,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.15,	0.19,	0.21,	0.23,	0.11,	0.17,	0.21,	0.23,	0.26,	0.07,	0.13,	0.17,	0.19,	0.21,	0.11,	0.18,	0.21,	0.24,	0.26,	0.50,	0.50,	0.53,	0.61,	0.63,	0.50,	0.58,	0.61,	0.62,	0.62,	0.50,	0.51,	0.55,	0.59,	0.60,	0.50,	0.53,	0.59,	0.62,	0.62,	0.15,	0.13,	0.12,	0.11,	0.11,	0.14,	0.12,	0.11,	0.11,	0.10,	0.15,	0.13,	0.12,	0.12,	0.11,	0.14,	0.12,	0.11,	0.11,	0.10,	0.96,	0.93,	0.91,	0.89,	0.88,	0.95,	0.91,	0.90,	0.88,	0.87,	0.96,	0.93,	0.92,	0.90,	0.90,	0.95,	0.91,	0.89,	0.88,	0.87,	256.00,	517.00,	713.00,	893.00,	1022.00,	-1666.00,	-3355.00,	-5292.00,	-7521.00,	-9955.00,	-1926.00,	-3834.00,	-5809.00,	-7850.00,	-9964.00,	-2178.00,	-4365.00,	-6606.00,	-8818.00,	-11331.00,	21716.00,	38567.00,	48512.50,	54750.00,	60004.50,	21716.00,	38567.00,	48512.50,	54750.00,	60004.50,	21716.00,	38567.00,	48512.50,	54750.00,	60004.50,	21716.00,	38567.00,	48512.50,	54750.00,	60004.50,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.13,	0.24,	0.32,	0.37,	0.42,	0.18,	0.30,	0.38,	0.45,	0.52,	0.11,	0.20,	0.26,	0.31,	0.34,	0.16,	0.26,	0.32,	0.37,	0.43,	0.57,	0.70,	0.74,	0.77,	0.79,	0.66,	0.76,	0.79,	0.83,	0.85,	0.57,	0.68,	0.72,	0.76,	0.79,	0.59,	0.70,	0.74,	0.78,	0.79,	0.08,	0.06,	0.06,	0.05,	0.05,	0.07,	0.06,	0.05,	0.05,	0.04,	0.08,	0.07,	0.06,	0.06,	0.05,	0.08,	0.06,	0.06,	0.05,	0.05,	0.93,	0.88,	0.85,	0.83,	0.81,	0.91,	0.85,	0.82,	0.80,	0.78,	0.94,	0.90,	0.87,	0.85,	0.84,	0.92,	0.87,	0.85,	0.83,	0.81,	120.00,	309.00,	405.00,	554.00,	758.00,	-1068.00,	-2376.00,	-4004.00,	-5936.00,	-7801.00,	-1160.00,	-2392.00,	-3809.00,	-5645.00,	-7826.00,	-1286.00,	-2704.00,	-4468.00,	-7362.00,	-10916.00,	35302.00,	62753.50,	78879.86,	88235.75,	95087.14,	35302.00,	62753.50,	78879.86,	88235.75,	95087.14,	35302.00,	62753.50,	78879.86,	88235.75,	95087.14,	35302.00,	62753.50,	78879.86,	88235.75,	95087.14,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.12,	0.17,	0.21,	0.25,	0.09,	0.15,	0.21,	0.26,	0.31,	0.06,	0.10,	0.14,	0.17,	0.20,	0.09,	0.15,	0.20,	0.24,	0.29,	0.58,	0.65,	0.73,	0.74,	0.77,	0.63,	0.73,	0.75,	0.80,	0.81,	0.57,	0.63,	0.69,	0.72,	0.75,	0.57,	0.67,	0.73,	0.76,	0.79,	0.19,	0.18,	0.18,	0.17,	0.17,	0.19,	0.18,	0.17,	0.17,	0.17,	0.19,	0.18,	0.18,	0.18,	0.17,	0.19,	0.18,	0.17,	0.17,	0.17,	0.97,	0.94,	0.92,	0.90,	0.89,	0.96,	0.92,	0.90,	0.89,	0.87,	0.97,	0.95,	0.93,	0.92,	0.90,	0.96,	0.93,	0.91,	0.89,	0.87,	688.00,	1485.00,	2575.00,	4304.00,	6451.00,	-3167.00,	-6523.00,	-11313.00,	-17805.00,	-26520.00,	-3852.00,	-7612.00,	-11431.00,	-15851.00,	-20848.00,	-4527.00,	-9584.00,	-16073.00,	-24560.00,	-35802.00,	17678.25,	32365.25,	42784.25,	50313.81,	56136.28,	17678.25,	32365.25,	42784.25,	50313.81,	56136.28,	17678.25,	32365.25,	42784.25,	50313.81,	56136.28,	17678.25,	32365.25,	42784.25,	50313.81,	56136.28,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.08,	0.14,	0.18,	0.21,	0.24,	0.10,	0.15,	0.17,	0.20,	0.23,	0.07,	0.13,	0.17,	0.19,	0.21,	0.11,	0.18,	0.23,	0.29,	0.36,	0.61,	0.73,	0.79,	0.80,	0.82,	0.68,	0.77,	0.79,	0.79,	0.82,	0.62,	0.75,	0.76,	0.77,	0.79,	0.67,	0.76,	0.81,	0.82,	0.84,	0.30,	0.30,	0.29,	0.29,	0.29,	0.30,	0.30,	0.29,	0.29,	0.29,	0.31,	0.30,	0.30,	0.29,	0.29,	0.30,	0.29,	0.29,	0.29,	0.28,	0.96,	0.93,	0.92,	0.91,	0.90,	0.95,	0.93,	0.92,	0.91,	0.90,	0.96,	0.94,	0.92,	0.91,	0.90,	0.95,	0.92,	0.90,	0.89,	0.87,	2873.00,	6527.00,	11873.00,	18553.00,	27203.00,	170.00,	470.00,	914.00,	1338.00,	1604.00,	-2715.00,	-6015.00,	-10293.00,	-15313.00,	-21555.00,	-5726.00,	-15392.00,	-29612.00,	-51050.00,	-81068.00,	20307.50,	35309.50,	42882.36,	46633.42,	49678.54,	20307.50,	35309.50,	42882.36,	46633.42,	49678.54,	20307.50,	35309.50,	42882.36,	46633.42,	49678.54,	20307.50,	35309.50,	42882.36,	46633.42,	49678.54,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.07,	0.14,	0.21,	0.27,	0.32,	0.12,	0.23,	0.33,	0.42,	0.51,	0.08,	0.17,	0.25,	0.32,	0.39,	0.11,	0.21,	0.30,	0.38,	0.46,	0.96,	1.00,	1.00,	1.00,	1.00,	1.00,	1.00,	1.00,	1.00,	1.00,	0.91,	0.98,	0.98,	0.99,	0.99,	1.00,	1.00,	1.00,	1.00,	1.00,	0.12,	0.11,	0.10,	0.10,	0.09,	0.11,	0.10,	0.09,	0.09,	0.08,	0.12,	0.11,	0.10,	0.09,	0.09,	0.11,	0.10,	0.09,	0.09,	0.08,	0.97,	0.94,	0.92,	0.90,	0.89,	0.95,	0.91,	0.88,	0.86,	0.85,	0.96,	0.93,	0.90,	0.88,	0.87,	0.95,	0.91,	0.89,	0.87,	0.85,	988.00,	6354.00,	13101.00,	18003.00,	22809.00,	9268.00,	51013.00,	96128.00,	133973.00,	169674.00,	2646.00,	27535.00,	66414.00,	106946.00,	144765.00,	6602.00,	40381.00,	79009.00,	116905.00,	155785.00,	16592.15,	30923.73,	41556.03,	49590.55,	55898.20,	16592.15,	30923.73,	41556.03,	49590.55,	55898.20,	16592.15,	30923.73,	41556.03,	49590.55,	55898.20,	16592.15,	30923.73,	41556.03,	49590.55,	55898.20,	3
261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	261632.00,	261120.00,	260608.00,	260096.00,	259584.00,	261121.00,	260100.00,	259081.00,	258064.00,	257049.00,	0.11,	0.20,	0.25,	0.29,	0.32,	0.14,	0.22,	0.27,	0.31,	0.35,	0.09,	0.17,	0.21,	0.24,	0.27,	0.14,	0.23,	0.28,	0.32,	0.36,	0.54,	0.64,	0.71,	0.71,	0.73,	0.55,	0.69,	0.70,	0.71,	0.73,	0.55,	0.61,	0.68,	0.70,	0.70,	0.55,	0.69,	0.70,	0.70,	0.72,	0.15,	0.13,	0.12,	0.11,	0.10,	0.15,	0.12,	0.11,	0.11,	0.10,	0.16,	0.14,	0.13,	0.12,	0.11,	0.14,	0.12,	0.11,	0.10,	0.10,	0.95,	0.90,	0.88,	0.86,	0.84,	0.93,	0.89,	0.87,	0.85,	0.83,	0.95,	0.92,	0.89,	0.88,	0.87,	0.93,	0.89,	0.86,	0.85,	0.83,	-1892.00,	-3791.00,	-5796.00,	-7946.00,	-10094.00,	-363.00,	-755.00,	-935.00,	-912.00,	-1275.00,	1529.00,	3054.00,	4626.00,	6389.00,	8258.00,	3408.00,	7015.00,	10756.00,	15162.00,	20328.00,	28688.00,	50928.00,	64411.50,	72836.75,	79426.92,	28688.00,	50928.00,	64411.50,	72836.75,	79426.92,	28688.00,	50928.00,	64411.50,	72836.75,	79426.92,	28688.00,	50928.00,	64411.50,	72836.75,	79426.92,	3
